id,date,count
2719,09/14,23
2719,09/15,23
2720,09/09,8
2720,09/10,8
2720,09/11,8
2720,09/12,8
2720,09/13,8
2720,09/14,8
2720,09/15,8
2721,09/09,17
2721,09/10,17
2721,09/11,17
2721,09/12,17
2721,09/13,17
2721,09/14,17
2721,09/15,17
2722,09/09,14
2722,09/10,14
2722,09/11,14
2722,09/12,14
2722,09/13,14
2722,09/14,14
2722,09/15,14
2723,09/09,10
2723,09/10,10
2723,09/11,10
2723,09/12,10
2723,09/13,10
2723,09/14,10
2723,09/15,10
2725,09/09,0
2725,09/10,0
2725,09/11,0
2725,09/12,0
2725,09/13,0
2725,09/14,0
2725,09/15,0
2726,09/09,10
2726,09/10,10
2726,09/11,10
2726,09/12,10
2726,09/13,10
2726,09/14,10
2726,09/15,10
2727,09/09,11
2727,09/10,11
2727,09/11,11
2727,09/12,11
2727,09/13,11
2727,09/14,11
2727,09/15,11
2729,09/09,15
2729,09/10,15
2729,09/11,15
2729,09/12,15
2729,09/13,15
2729,09/14,15
2729,09/15,15
2730,09/09,11
2730,09/10,11
2730,09/11,11
2730,09/12,11
2730,09/13,12
2730,09/14,11
2730,09/15,11
2732,09/09,16
2732,09/10,16
2732,09/11,16
2732,09/12,16
2732,09/13,16
2732,09/14,16
2732,09/15,16
2733,09/09,18
2733,09/10,18
2733,09/11,18
2733,09/12,18
2733,09/13,18
2733,09/14,18
2733,09/15,18
2734,09/09,8
2734,09/10,8
2734,09/11,8
2734,09/12,8
2734,09/13,8
2734,09/14,8
2734,09/15,8
2735,09/09,9
2735,09/10,9
2735,09/11,9
2735,09/12,9
2735,09/13,9
2735,09/14,9
2735,09/15,9
2736,09/09,0
2736,09/10,0
2736,09/11,0
2736,09/12,0
2736,09/13,0
2736,09/14,0
2736,09/15,0
2737,09/09,4
2737,09/10,4
2737,09/11,4
2737,09/12,4
2737,09/13,4
2737,09/14,4
2737,09/15,4
2738,09/09,12
2738,09/10,12
2738,09/11,12
2738,09/12,12
2738,09/13,12
2738,09/14,12
2738,09/15,12
2739,09/09,3
2739,09/10,3
2739,09/11,3
2739,09/12,3
2739,09/13,3
2739,09/14,3
2739,09/15,4
2740,09/09,5
2740,09/10,5
2740,09/11,5
2740,09/12,5
2740,09/13,5
2740,09/14,5
2740,09/15,5
2741,09/09,40
2741,09/10,40
2741,09/11,40
2741,09/12,40
2741,09/13,40
2741,09/14,40
2741,09/15,40
2742,09/09,109
2742,09/10,109
2742,09/11,109
2742,09/12,109
2742,09/13,109
2742,09/14,109
2742,09/15,110
2743,09/09,30
2743,09/10,30
2743,09/11,30
2743,09/12,30
2743,09/13,30
2743,09/14,30
2743,09/15,30
2744,09/09,56
2744,09/10,56
2744,09/11,56
2744,09/12,56
2744,09/13,56
2744,09/14,56
2744,09/15,56
2745,09/09,0
2745,09/10,0
2745,09/11,0
2745,09/12,0
2745,09/13,0
2745,09/14,0
2745,09/15,0
2746,09/09,22
2746,09/10,22
2746,09/11,22
2746,09/12,22
2746,09/13,22
2746,09/14,22
2746,09/15,22
2747,09/09,12
2747,09/10,12
2747,09/11,12
2747,09/12,12
2747,09/13,12
2747,09/14,12
2747,09/15,12
2748,09/09,10
2748,09/10,10
2748,09/11,10
2748,09/12,10
2748,09/13,10
2748,09/14,10
2748,09/15,10
2749,09/09,13
2749,09/10,13
2749,09/11,13
2749,09/12,13
2749,09/13,13
2749,09/14,13
2749,09/15,13
2750,09/09,12
2750,09/10,12
2750,09/11,12
2750,09/12,12
2750,09/13,12
2750,09/14,12
2750,09/15,12
2751,09/09,24
2751,09/10,24
2751,09/11,24
2751,09/12,24
2751,09/13,24
2751,09/14,24
2751,09/15,24
2753,09/09,21
2753,09/10,21
2753,09/11,21
2753,09/12,21
2753,09/13,21
2753,09/14,21
2753,09/15,21
2754,09/09,38
2754,09/10,38
2754,09/11,38
2754,09/12,38
2754,09/13,39
2754,09/14,39
2754,09/15,39
2755,09/09,44
2755,09/10,44
2755,09/11,44
2755,09/12,44
2755,09/13,44
2755,09/14,44
2755,09/15,44
2756,09/09,11
2756,09/10,11
2756,09/11,11
2756,09/12,13
2756,09/13,13
2756,09/14,12
2756,09/15,12
2757,09/09,46
2757,09/10,46
2757,09/11,46
2757,09/12,48
2757,09/13,48
2757,09/14,48
2757,09/15,48
2758,09/09,5
2758,09/10,5
2758,09/11,5
2758,09/12,5
2758,09/13,5
2758,09/14,5
2758,09/15,5
2759,09/09,22
2759,09/10,22
2759,09/11,22
2759,09/12,22
2759,09/13,21
2759,09/14,21
2759,09/15,22
2760,09/09,20
2760,09/10,20
2760,09/11,20
2760,09/12,20
2760,09/13,20
2760,09/14,20
2760,09/15,20
2761,09/09,16
2761,09/10,16
2761,09/11,16
2761,09/12,16
2761,09/13,16
2761,09/14,16
2761,09/15,16
2762,09/09,124
2762,09/10,124
2762,09/11,124
2762,09/12,124
2762,09/13,124
2762,09/14,124
2762,09/15,124
2763,09/09,8
2763,09/10,8
2763,09/11,8
2763,09/12,8
2763,09/13,8
2763,09/14,9
2763,09/15,9
2764,09/09,13
2764,09/10,13
2764,09/11,13
2764,09/12,13
2764,09/13,14
2764,09/14,14
2764,09/15,14
2765,09/09,11
2765,09/10,11
2765,09/11,11
2765,09/12,11
2765,09/13,11
2765,09/14,11
2765,09/15,11
2766,09/09,17
2766,09/10,17
2766,09/11,17
2766,09/12,17
2766,09/13,17
2766,09/14,17
2766,09/15,17
2767,09/09,13
2767,09/10,13
2767,09/11,13
2767,09/12,13
2767,09/13,13
2767,09/14,13
2767,09/15,13
2768,09/09,65
2768,09/10,65
2768,09/11,65
2768,09/12,65
2768,09/13,65
2768,09/14,65
2768,09/15,65
2769,09/09,6
2769,09/10,6
2769,09/11,6
2769,09/12,6
2769,09/13,6
2769,09/14,6
2769,09/15,6
2770,09/09,0
2770,09/10,0
2770,09/11,0
2770,09/12,0
2770,09/13,0
2770,09/14,0
2770,09/15,0
2771,09/09,63
2771,09/10,63
2771,09/11,63
2771,09/12,63
2771,09/13,63
2771,09/14,63
2771,09/15,63
2772,09/09,38
2772,09/10,38
2772,09/11,38
2772,09/12,38
2772,09/13,38
2772,09/14,38
2772,09/15,38
2773,09/09,7
2773,09/10,7
2773,09/11,7
2773,09/12,7
2773,09/13,7
2773,09/14,7
2773,09/15,7
2775,09/09,28
2775,09/10,28
2775,09/11,28
2775,09/12,28
2775,09/13,28
2775,09/14,28
2775,09/15,28
2776,09/09,10
2776,09/10,10
2776,09/11,10
2776,09/12,10
2776,09/13,10
2776,09/14,10
2776,09/15,10
2779,09/09,67
2779,09/10,67
2779,09/11,67
2779,09/12,67
2779,09/13,67
2779,09/14,67
2779,09/15,67
2780,09/09,121
2780,09/10,121
2780,09/11,121
2780,09/12,121
2780,09/13,121
2780,09/14,121
2780,09/15,121
2781,09/09,30
2781,09/10,30
2781,09/11,30
2781,09/12,30
2781,09/13,30
2781,09/14,30
2781,09/15,30
2782,09/09,13
2782,09/10,13
2782,09/11,13
2782,09/12,13
2782,09/13,13
2782,09/14,13
2782,09/15,13
2783,09/09,39
2783,09/10,39
2783,09/11,39
2783,09/12,39
2783,09/13,39
2783,09/14,39
2783,09/15,39
2784,09/09,49
2784,09/10,49
2784,09/11,49
2784,09/12,49
2784,09/13,49
2784,09/14,49
2784,09/15,49
2785,09/09,11
2785,09/10,11
2785,09/11,11
2785,09/12,11
2785,09/13,11
2785,09/14,12
2785,09/15,12
2786,09/09,4
2786,09/10,4
2786,09/11,4
2786,09/12,4
2786,09/13,4
2786,09/14,4
2786,09/15,4
2788,09/09,62
2788,09/10,62
2788,09/11,62
2788,09/12,62
2788,09/13,62
2788,09/14,62
2788,09/15,62
2789,09/09,15
2789,09/10,15
2789,09/11,15
2789,09/12,15
2789,09/13,15
2789,09/14,15
2789,09/15,15
2790,09/09,15
2790,09/10,15
2790,09/11,15
2790,09/12,15
2790,09/13,15
2790,09/14,15
2790,09/15,15
2791,09/09,2
2791,09/10,2
2791,09/11,2
2791,09/12,2
2791,09/13,2
2791,09/14,2
2791,09/15,2
2792,09/09,24
2792,09/10,24
2792,09/11,24
2792,09/12,24
2792,09/13,24
2792,09/14,24
2792,09/15,24
2793,09/09,22
2793,09/10,22
2793,09/11,22
2793,09/12,22
2793,09/13,22
2793,09/14,22
2793,09/15,22
2794,09/09,10
2794,09/10,10
2794,09/11,10
2794,09/12,10
2794,09/13,10
2794,09/14,10
2794,09/15,10
2795,09/09,15
2795,09/10,15
2795,09/11,15
2795,09/12,15
2795,09/13,15
2795,09/14,15
2795,09/15,15
2796,09/09,4
2796,09/10,4
2796,09/11,4
2796,09/12,4
2796,09/13,4
2796,09/14,4
2796,09/15,4
2797,09/09,25
2797,09/10,24
2797,09/11,24
2797,09/12,24
2797,09/13,25
2797,09/14,25
2797,09/15,25
2798,09/09,15
2798,09/10,15
2798,09/11,15
2798,09/12,15
2798,09/13,15
2798,09/14,15
2798,09/15,15
2799,09/09,12
2799,09/10,12
2799,09/11,12
2799,09/12,12
2799,09/13,12
2799,09/14,12
2799,09/15,12
2800,09/09,18
2800,09/10,18
2800,09/11,18
2800,09/12,18
2800,09/13,18
2800,09/14,18
2800,09/15,18
2802,09/09,10
2802,09/10,10
2802,09/11,10
2802,09/12,11
2802,09/13,11
2802,09/14,12
2802,09/15,12
2803,09/09,25
2803,09/10,25
2803,09/11,25
2803,09/12,25
2803,09/13,25
2803,09/14,25
2803,09/15,25
2804,09/09,2
2804,09/10,2
2804,09/11,2
2804,09/12,2
2804,09/13,2
2804,09/14,2
2804,09/15,2
2805,09/09,20
2805,09/10,20
2805,09/11,20
2805,09/12,20
2805,09/13,20
2805,09/14,20
2805,09/15,20
2806,09/09,12
2806,09/10,12
2806,09/11,12
2806,09/12,12
2806,09/13,12
2806,09/14,12
2806,09/15,12
2807,09/09,0
2807,09/10,0
2807,09/11,0
2807,09/12,0
2807,09/13,0
2807,09/14,0
2807,09/15,0
2808,09/09,0
2808,09/10,0
2808,09/11,0
2808,09/12,0
2808,09/13,0
2808,09/14,0
2808,09/15,0
2809,09/09,0
2809,09/10,0
2809,09/11,0
2809,09/12,0
2809,09/13,0
2809,09/14,0
2809,09/15,0
2810,09/09,2
2810,09/10,2
2810,09/11,2
2810,09/12,2
2810,09/13,2
2810,09/14,2
2810,09/15,2
2811,09/09,2
2811,09/10,2
2811,09/11,2
2811,09/12,2
2811,09/13,2
2811,09/14,2
2811,09/15,2
2812,09/09,2
2812,09/10,2
2812,09/11,2
2812,09/12,2
2812,09/13,2
2812,09/14,2
2812,09/15,2
2813,09/09,2
2813,09/10,2
2813,09/11,2
2813,09/12,2
2813,09/13,2
2813,09/14,2
2813,09/15,2
2814,09/09,2
2814,09/10,2
2814,09/11,2
2814,09/12,2
2814,09/13,2
2814,09/14,2
2814,09/15,2
2815,09/09,2
2815,09/10,2
2815,09/11,2
2815,09/12,2
2815,09/13,2
2815,09/14,2
2815,09/15,2
2816,09/09,7
2816,09/10,7
2816,09/11,7
2816,09/12,7
2816,09/13,7
2816,09/14,7
2816,09/15,7
2817,09/09,4
2817,09/10,4
2817,09/11,4
2817,09/12,4
2817,09/13,4
2817,09/14,4
2817,09/15,5
2818,09/09,12
2818,09/10,12
2818,09/11,12
2818,09/12,12
2818,09/13,12
2818,09/14,12
2818,09/15,13
2819,09/09,9
2819,09/10,9
2819,09/11,9
2819,09/12,9
2819,09/13,9
2819,09/14,9
2819,09/15,9
2820,09/09,9
2820,09/10,9
2820,09/11,9
2820,09/12,9
2820,09/13,9
2820,09/14,9
2820,09/15,9
2821,09/09,14
2821,09/10,14
2821,09/11,14
2821,09/12,14
2821,09/13,14
2821,09/14,14
2821,09/15,14
2822,09/09,23
2822,09/10,23
2822,09/11,23
2822,09/12,23
2822,09/13,23
2822,09/14,23
2822,09/15,23
2823,09/09,12
2823,09/10,12
2823,09/11,12
2823,09/12,12
2823,09/13,12
2823,09/14,12
2823,09/15,12
2824,09/09,12
2824,09/10,12
2824,09/11,12
2824,09/12,12
2824,09/13,12
2824,09/14,12
2824,09/15,12
2825,09/09,7
2825,09/10,7
2825,09/11,7
2825,09/12,7
2825,09/13,7
2825,09/14,7
2825,09/15,7
2826,09/09,7
2826,09/10,7
2826,09/11,7
2826,09/12,7
2826,09/13,7
2826,09/14,7
2826,09/15,7
2827,09/09,8
2827,09/10,8
2827,09/11,8
2827,09/12,8
2827,09/13,8
2827,09/14,8
2827,09/15,8
2828,09/09,13
2828,09/10,13
2828,09/11,13
2828,09/12,13
2828,09/13,13
2828,09/14,13
2828,09/15,13
2829,09/09,8
2829,09/10,8
2829,09/11,8
2829,09/12,8
2829,09/13,8
2829,09/14,8
2829,09/15,8
2830,09/09,8
2830,09/10,8
2830,09/11,8
2830,09/12,8
2830,09/13,8
2830,09/14,8
2830,09/15,8
2831,09/09,12
2831,09/10,12
2831,09/11,12
2831,09/12,12
2831,09/13,12
2831,09/14,12
2831,09/15,12
2832,09/09,4
2832,09/10,4
2832,09/11,4
2832,09/12,4
2832,09/13,4
2832,09/14,4
2832,09/15,4
2833,09/09,14
2833,09/10,14
2833,09/11,14
2833,09/12,14
2833,09/13,14
2833,09/14,14
2833,09/15,14
2834,09/09,16
2834,09/10,16
2834,09/11,16
2834,09/12,16
2834,09/13,16
2834,09/14,16
2834,09/15,16
2835,09/09,26
2835,09/10,26
2835,09/11,26
2835,09/12,26
2835,09/13,26
2835,09/14,26
2835,09/15,26
2836,09/09,6
2836,09/10,6
2836,09/11,6
2836,09/12,6
2836,09/13,6
2836,09/14,6
2836,09/15,6
2837,09/09,2
2837,09/10,2
2837,09/11,2
2837,09/12,2
2837,09/13,2
2837,09/14,2
2837,09/15,2
2838,09/09,8
2838,09/10,8
2838,09/11,8
2838,09/12,8
2838,09/13,8
2838,09/14,8
2838,09/15,8
2839,09/09,15
2839,09/10,15
2839,09/11,15
2839,09/12,15
2839,09/13,15
2839,09/14,15
2839,09/15,15
2840,09/09,6
2840,09/10,6
2840,09/11,6
2840,09/12,6
2840,09/13,6
2840,09/14,6
2840,09/15,6
2841,09/09,26
2841,09/10,26
2841,09/11,26
2841,09/12,26
2841,09/13,26
2841,09/14,26
2841,09/15,26
2842,09/09,7
2842,09/10,7
2842,09/11,7
2842,09/12,7
2842,09/13,7
2842,09/14,7
2842,09/15,7
2843,09/09,7
2843,09/10,7
2843,09/11,7
2843,09/12,7
2843,09/13,7
2843,09/14,7
2843,09/15,7
2844,09/09,15
2844,09/10,15
2844,09/11,15
2844,09/12,15
2844,09/13,15
2844,09/14,15
2844,09/15,15
2845,09/09,12
2845,09/10,12
2845,09/11,12
2845,09/12,12
2845,09/13,12
2845,09/14,12
2845,09/15,12
2846,09/09,4
2846,09/10,4
2846,09/11,4
2846,09/12,4
2846,09/13,4
2846,09/14,4
2846,09/15,4
2847,09/09,13
2847,09/10,13
2847,09/11,13
2847,09/12,13
2847,09/13,13
2847,09/14,13
2847,09/15,13
2848,09/09,8
2848,09/10,8
2848,09/11,8
2848,09/12,8
2848,09/13,8
2848,09/14,8
2848,09/15,8
2849,09/09,1
2849,09/10,1
2849,09/11,1
2849,09/12,1
2849,09/13,1
2849,09/14,1
2849,09/15,1
2850,09/09,1
2850,09/10,1
2850,09/11,1
2850,09/12,1
2850,09/13,1
2850,09/14,1
2850,09/15,1
2851,09/09,6
2851,09/10,6
2851,09/11,6
2851,09/12,6
2851,09/13,6
2851,09/14,6
2851,09/15,6
2852,09/09,9
2852,09/10,9
2852,09/11,9
2852,09/12,9
2852,09/13,9
2852,09/14,9
2852,09/15,9
2853,09/09,21
2853,09/10,21
2853,09/11,21
2853,09/12,21
2853,09/13,21
2853,09/14,21
2853,09/15,21
2854,09/09,9
2854,09/10,9
2854,09/11,9
2854,09/12,9
2854,09/13,9
2854,09/14,9
2854,09/15,9
2855,09/09,10
2855,09/10,10
2855,09/11,10
2855,09/12,10
2855,09/13,10
2855,09/14,10
2855,09/15,10
2856,09/09,20
2856,09/10,20
2856,09/11,20
2856,09/12,20
2856,09/13,20
2856,09/14,20
2856,09/15,20
2857,09/09,7
2857,09/10,7
2857,09/11,7
2857,09/12,7
2857,09/13,7
2857,09/14,7
2857,09/15,7
2858,09/09,7
2858,09/10,7
2858,09/11,7
2858,09/12,7
2858,09/13,7
2858,09/14,7
2858,09/15,7
2859,09/09,8
2859,09/10,8
2859,09/11,8
2859,09/12,8
2859,09/13,8
2859,09/14,8
2859,09/15,8
2860,09/09,10
2860,09/10,10
2860,09/11,10
2860,09/12,10
2860,09/13,10
2860,09/14,10
2860,09/15,10
2861,09/09,0
2861,09/10,0
2861,09/11,0
2861,09/12,0
2861,09/13,0
2861,09/14,0
2861,09/15,0
2862,09/09,0
2862,09/10,0
2862,09/11,0
2862,09/12,0
2862,09/13,0
2862,09/14,0
2862,09/15,0
2863,09/09,0
2863,09/10,0
2863,09/11,0
2863,09/12,0
2863,09/13,0
2863,09/14,0
2863,09/15,0
2864,09/09,14
2864,09/10,14
2864,09/11,14
2864,09/12,14
2864,09/13,14
2864,09/14,14
2864,09/15,14
2865,09/09,13
2865,09/10,13
2865,09/11,13
2865,09/12,13
2865,09/13,13
2865,09/14,13
2865,09/15,13
2866,09/09,0
2866,09/10,0
2866,09/11,0
2866,09/12,0
2866,09/13,0
2866,09/14,0
2866,09/15,0
2867,09/09,4
2867,09/10,4
2867,09/11,4
2867,09/12,4
2867,09/13,4
2867,09/14,4
2867,09/15,4
2868,09/09,1
2868,09/10,1
2868,09/11,1
2868,09/12,1
2868,09/13,1
2868,09/14,1
2868,09/15,1
2869,09/09,5
2869,09/10,5
2869,09/11,5
2869,09/12,5
2869,09/13,5
2869,09/14,5
2869,09/15,5
2870,09/09,3
2870,09/10,3
2870,09/11,3
2870,09/12,3
2870,09/13,3
2870,09/14,3
2870,09/15,3
2871,09/09,2
2871,09/10,2
2871,09/11,2
2871,09/12,2
2871,09/13,2
2871,09/14,2
2871,09/15,2
2872,09/09,10
2872,09/10,10
2872,09/11,10
2872,09/12,10
2872,09/13,10
2872,09/14,10
2872,09/15,10
2875,09/09,1
2875,09/10,1
2875,09/11,1
2875,09/12,1
2875,09/13,1
2875,09/14,1
2875,09/15,1
2876,09/09,0
2876,09/10,0
2876,09/11,0
2876,09/12,0
2876,09/13,0
2876,09/14,0
2876,09/15,0
2877,09/09,1
2877,09/10,1
2877,09/11,1
2877,09/12,1
2877,09/13,1
2877,09/14,1
2877,09/15,1
2878,09/09,10
2878,09/10,10
2878,09/11,10
2878,09/12,10
2878,09/13,10
2878,09/14,10
2878,09/15,10
2879,09/09,0
2879,09/10,0
2879,09/11,0
2879,09/12,0
2879,09/13,0
2879,09/14,0
2879,09/15,0
2880,09/09,1
2880,09/10,1
2880,09/11,1
2880,09/12,1
2880,09/13,1
2880,09/14,1
2880,09/15,1
2881,09/09,1
2881,09/10,1
2881,09/11,1
2881,09/12,1
2881,09/13,1
2881,09/14,2
2881,09/15,2
2882,09/09,2
2882,09/10,2
2882,09/11,2
2882,09/12,2
2882,09/13,2
2882,09/14,2
2882,09/15,2
2883,09/09,1
2883,09/10,1
2883,09/11,1
2883,09/12,1
2883,09/13,1
2883,09/14,1
2883,09/15,1
2884,09/09,3
2884,09/10,3
2884,09/11,3
2884,09/12,3
2884,09/13,3
2884,09/14,3
2884,09/15,3
2885,09/09,0
2885,09/10,0
2885,09/11,0
2885,09/12,0
2885,09/13,0
2885,09/14,0
2885,09/15,0
2886,09/09,2
2886,09/10,2
2886,09/11,2
2886,09/12,2
2886,09/13,2
2886,09/14,2
2886,09/15,2
2887,09/09,1
2887,09/10,1
2887,09/11,1
2887,09/12,1
2887,09/13,1
2887,09/14,1
2887,09/15,1
2888,09/09,1
2888,09/10,1
2888,09/11,1
2888,09/12,1
2888,09/13,1
2888,09/14,1
2888,09/15,1
2889,09/09,4
2889,09/10,4
2889,09/11,4
2889,09/12,4
2889,09/13,4
2889,09/14,4
2889,09/15,4
2890,09/09,2
2890,09/10,2
2890,09/11,2
2890,09/12,2
2890,09/13,2
2890,09/14,2
2890,09/15,2
2891,09/09,2
2891,09/10,2
2891,09/11,2
2891,09/12,2
2891,09/13,2
2891,09/14,2
2891,09/15,2
2892,09/09,2
2892,09/10,2
2892,09/11,2
2892,09/12,2
2892,09/13,2
2892,09/14,2
2892,09/15,2
2893,09/09,3
2893,09/10,3
2893,09/11,3
2893,09/12,3
2893,09/13,3
2893,09/14,3
2893,09/15,3
2894,09/09,8
2894,09/10,8
2894,09/11,8
2894,09/12,8
2894,09/13,8
2894,09/14,8
2894,09/15,8
2895,09/09,2
2895,09/10,2
2895,09/11,2
2895,09/12,2
2895,09/13,2
2895,09/14,2
2895,09/15,2
2896,09/09,2
2896,09/10,2
2896,09/11,2
2896,09/12,2
2896,09/13,2
2896,09/14,2
2896,09/15,2
2897,09/09,4
2897,09/10,4
2897,09/11,4
2897,09/12,4
2897,09/13,4
2897,09/14,4
2897,09/15,4
2898,09/09,0
2898,09/10,0
2898,09/11,0
2898,09/12,0
2898,09/13,0
2898,09/14,0
2898,09/15,0
2899,09/09,2
2899,09/10,2
2899,09/11,2
2899,09/12,2
2899,09/13,2
2899,09/14,2
2899,09/15,2
2900,09/09,7
2900,09/10,7
2900,09/11,7
2900,09/12,7
2900,09/13,7
2900,09/14,7
2900,09/15,7
2901,09/09,0
2901,09/10,0
2901,09/11,0
2901,09/12,0
2901,09/13,0
2901,09/14,0
2901,09/15,0
2902,09/09,3
2902,09/10,3
2902,09/11,3
2902,09/12,3
2902,09/13,3
2902,09/14,3
2902,09/15,3
2903,09/09,1
2903,09/10,1
2903,09/11,1
2903,09/12,1
2903,09/13,1
2903,09/14,1
2903,09/15,1
2904,09/09,2
2904,09/10,2
2904,09/11,2
2904,09/12,2
2904,09/13,2
2904,09/14,2
2904,09/15,2
2905,09/09,0
2905,09/10,0
2905,09/11,0
2905,09/12,0
2905,09/13,0
2905,09/14,0
2905,09/15,0
2906,09/09,7
2906,09/10,7
2906,09/11,7
2906,09/12,7
2906,09/13,7
2906,09/14,7
2906,09/15,7
2907,09/09,6
2907,09/10,6
2907,09/11,6
2907,09/12,6
2907,09/13,6
2907,09/14,6
2907,09/15,6
2908,09/09,3
2908,09/10,3
2908,09/11,3
2908,09/12,3
2908,09/13,3
2908,09/14,3
2908,09/15,3
2909,09/09,1
2909,09/10,1
2909,09/11,1
2909,09/12,1
2909,09/13,1
2909,09/14,1
2909,09/15,1
2910,09/09,2
2910,09/10,2
2910,09/11,2
2910,09/12,2
2910,09/13,2
2910,09/14,2
2910,09/15,2
2911,09/09,6
2911,09/10,6
2911,09/11,6
2911,09/12,6
2911,09/13,6
2911,09/14,7
2911,09/15,7
2912,09/09,1
2912,09/10,1
2912,09/11,1
2912,09/12,1
2912,09/13,1
2912,09/14,1
2912,09/15,1
2913,09/09,3
2913,09/10,3
2913,09/11,3
2913,09/12,3
2913,09/13,3
2913,09/14,3
2913,09/15,3
2914,09/09,1
2914,09/10,1
2914,09/11,1
2914,09/12,1
2914,09/13,1
2914,09/14,1
2914,09/15,1
2915,09/09,0
2915,09/10,0
2915,09/11,0
2915,09/12,0
2915,09/13,0
2915,09/14,0
2915,09/15,0
2916,09/09,1
2916,09/10,1
2916,09/11,1
2916,09/12,1
2916,09/13,1
2916,09/14,1
2916,09/15,1
2917,09/09,1
2917,09/10,1
2917,09/11,1
2917,09/12,1
2917,09/13,2
2917,09/14,2
2917,09/15,2
2918,09/09,1
2918,09/10,1
2918,09/11,1
2918,09/12,1
2918,09/13,1
2918,09/14,1
2918,09/15,1
2919,09/09,1
2919,09/10,1
2919,09/11,1
2919,09/12,1
2919,09/13,1
2919,09/14,1
2919,09/15,1
2920,09/09,1
2920,09/10,1
2920,09/11,1
2920,09/12,1
2920,09/13,1
2920,09/14,1
2920,09/15,1
2921,09/09,1
2921,09/10,1
2921,09/11,1
2921,09/12,1
2921,09/13,1
2921,09/14,1
2921,09/15,1
2922,09/09,1
2922,09/10,1
2922,09/11,1
2922,09/12,1
2922,09/13,1
2922,09/14,1
2922,09/15,1
2923,09/09,1
2923,09/10,1
2923,09/11,1
2923,09/12,1
2923,09/13,1
2923,09/14,1
2923,09/15,1
2924,09/09,1
2924,09/10,1
2924,09/11,1
2924,09/12,1
2924,09/13,1
2924,09/14,1
2924,09/15,1
2925,09/09,5
2925,09/10,5
2925,09/11,5
2925,09/12,5
2925,09/13,5
2925,09/14,5
2925,09/15,5
2926,09/09,1
2926,09/10,1
2926,09/11,1
2926,09/12,1
2926,09/13,1
2926,09/14,1
2926,09/15,1
2927,09/09,1
2927,09/10,1
2927,09/11,1
2927,09/12,1
2927,09/13,1
2927,09/14,1
2927,09/15,1
2928,09/09,5
2928,09/10,5
2928,09/11,5
2928,09/12,5
2928,09/13,6
2928,09/14,6
2928,09/15,6
2929,09/09,0
2929,09/10,0
2929,09/11,0
2929,09/12,1
2929,09/13,1
2929,09/14,1
2929,09/15,1
2930,09/09,0
2930,09/10,0
2930,09/11,0
2930,09/12,0
2930,09/13,0
2930,09/14,1
2930,09/15,1
2931,09/09,1
2931,09/10,1
2931,09/11,1
2931,09/12,1
2931,09/13,1
2931,09/14,1
2931,09/15,1
2932,09/09,1
2932,09/10,1
2932,09/11,1
2932,09/12,1
2932,09/13,1
2932,09/14,1
2932,09/15,1
2933,09/09,1
2933,09/10,1
2933,09/11,1
2933,09/12,1
2933,09/13,1
2933,09/14,1
2933,09/15,1
2934,09/09,1
2934,09/10,1
2934,09/11,1
2934,09/12,1
2934,09/13,1
2934,09/14,1
2934,09/15,1
2935,09/09,1
2935,09/10,1
2935,09/11,1
2935,09/12,1
2935,09/13,1
2935,09/14,1
2935,09/15,1
2936,09/09,1
2936,09/10,1
2936,09/11,1
2936,09/12,2
2936,09/13,2
2936,09/14,2
2936,09/15,2
2937,09/09,7
2937,09/10,7
2937,09/11,7
2937,09/12,7
2937,09/13,7
2937,09/14,7
2937,09/15,7
2938,09/09,23
2938,09/10,23
2938,09/11,23
2938,09/12,23
2938,09/13,23
2938,09/14,23
2938,09/15,23
2939,09/09,7
2939,09/10,7
2939,09/11,7
2939,09/12,7
2939,09/13,7
2939,09/14,8
2939,09/15,8
2940,09/09,16
2940,09/10,16
2940,09/11,16
2940,09/12,16
2940,09/13,16
2940,09/14,16
2940,09/15,16
2941,09/09,20
2941,09/10,20
2941,09/11,20
2941,09/12,20
2941,09/13,20
2941,09/14,20
2941,09/15,20
2942,09/09,24
2942,09/10,24
2942,09/11,24
2942,09/12,24
2942,09/13,24
2942,09/14,24
2942,09/15,24
2943,09/09,4
2943,09/10,4
2943,09/11,4
2943,09/12,4
2943,09/13,4
2943,09/14,4
2943,09/15,5
2944,09/09,18
2944,09/10,18
2944,09/11,18
2944,09/12,18
2944,09/13,18
2944,09/14,18
2944,09/15,18
2945,09/09,12
2945,09/10,12
2945,09/11,12
2945,09/12,12
2945,09/13,12
2945,09/14,12
2945,09/15,12
2946,09/09,13
2946,09/10,13
2946,09/11,13
2946,09/12,13
2946,09/13,13
2946,09/14,13
2946,09/15,13
2947,09/09,21
2947,09/10,21
2947,09/11,21
2947,09/12,21
2947,09/13,21
2947,09/14,21
2947,09/15,21
2948,09/09,12
2948,09/10,12
2948,09/11,12
2948,09/12,12
2948,09/13,12
2948,09/14,12
2948,09/15,12
2949,09/09,1
2949,09/10,1
2949,09/11,1
2949,09/12,4
2949,09/13,4
2949,09/14,5
2949,09/15,7
2950,09/09,3
2950,09/10,3
2950,09/11,3
2950,09/12,3
2950,09/13,3
2950,09/14,3
2950,09/15,3
2952,09/09,46
2952,09/10,46
2952,09/11,46
2952,09/12,46
2952,09/13,47
2952,09/14,47
2952,09/15,47
2954,09/09,19
2954,09/10,19
2954,09/11,19
2954,09/12,19
2954,09/13,19
